Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%),Year,Month,Day,Day_of_Week,Day_Name,Temperature_Range (°C),Humidity_Temperature_Index
2024-01-16,Jaipur,Rajasthan,36.7,30.1,33.4,77.9,0.0,2.5,209,Poor,1012.5,62.7,2024,1,16,1,Tuesday,6.600000000000001,2601.86
2024-01-16,Lucknow,Uttar Pradesh,29.6,20.7,25.2,68.6,0.0,18.0,262,Poor,1004.2,45.7,2024,1,16,1,Tuesday,8.900000000000002,1728.7199999999998
2024-01-16,Bhopal,Madhya Pradesh,38.8,23.9,31.4,38.3,0.0,8.3,317,Very Poor,992.8,13.1,2024,1,16,1,Tuesday,14.899999999999999,1202.62
2024-01-17,Mumbai,Maharashtra,28.8,20.6,24.7,44.7,0.0,3.6,207,Poor,1018.0,27.2,2024,1,17,2,Wednesday,8.2,1104.0900000000001
2024-01-17,Delhi,Delhi,42.6,31.1,36.8,64.6,3.3,24.9,266,Poor,1013.2,58.0,2024,1,17,2,Wednesday,11.5,2377.2799999999997
2024-01-17,Bengaluru,Karnataka,34.3,28.7,31.5,66.5,9.6,6.6,179,Moderate,1008.8,14.2,2024,1,17,2,Wednesday,5.599999999999998,2094.75
2024-01-17,Chennai,Tamil Nadu,40.1,31.6,35.9,73.2,0.0,11.2,327,Very Poor,995.3,99.3,2024,1,17,2,Wednesday,8.5,2627.88
2024-01-17,Kolkata,West Bengal,35.8,22.4,29.1,63.9,6.3,4.9,259,Poor,1018.9,79.3,2024,1,17,2,Wednesday,13.399999999999999,1859.49
2024-01-17,Hyderabad,Telangana,25.7,17.7,21.7,47.1,16.1,14.7,178,Moderate,1000.7,42.7,2024,1,17,2,Wednesday,8.0,1022.07
2024-01-17,Ahmedabad,Gujarat,37.0,26.9,31.9,89.8,79.5,6.8,293,Poor,1022.6,16.1,2024,1,17,2,Wednesday,10.100000000000001,2864.62
2024-01-17,Jaipur,Rajasthan,32.6,18.8,25.7,86.4,0.0,3.9,255,Poor,1004.1,21.5,2024,1,17,2,Wednesday,13.8,2220.48
2024-01-17,Lucknow,Uttar Pradesh,31.9,17.2,24.5,71.7,19.3,23.2,277,Poor,1007.0,62.6,2024,1,17,2,Wednesday,14.7,1756.65
2024-01-17,Bhopal,Madhya Pradesh,28.5,18.5,23.5,55.9,0.0,2.6,210,Poor,994.7,96.5,2024,1,17,2,Wednesday,10.0,1313.6499999999999
2024-01-18,Mumbai,Maharashtra,44.3,35.0,39.7,50.3,0.0,16.7,241,Poor,997.6,63.9,2024,1,18,3,Thursday,9.299999999999997,1996.91
2024-01-18,Delhi,Delhi,28.0,22.4,25.2,80.7,14.1,3.3,114,Moderate,1014.3,98.4,2024,1,18,3,Thursday,5.600000000000001,2033.64
2024-01-18,Bengaluru,Karnataka,27.8,21.6,24.7,49.7,0.0,13.7,230,Poor,1024.9,82.3,2024,1,18,3,Thursday,6.199999999999999,1227.5900000000001
2024-01-18,Chennai,Tamil Nadu,31.1,19.9,25.5,64.3,19.1,12.3,168,Moderate,996.8,39.9,2024,1,18,3,Thursday,11.200000000000003,1639.6499999999999
2024-01-18,Kolkata,West Bengal,41.6,29.2,35.4,80.0,0.0,2.4,82,Satisfactory,999.1,77.2,2024,1,18,3,Thursday,12.400000000000002,2832.0
2024-01-18,Hyderabad,Telangana,35.7,28.6,32.1,30.8,2.5,24.1,209,Poor,1007.1,15.4,2024,1,18,3,Thursday,7.100000000000001,988.6800000000001
2024-01-18,Ahmedabad,Gujarat,34.1,20.6,27.4,36.4,0.0,19.0,162,Moderate,1006.7,40.7,2024,1,18,3,Thursday,13.5,997.3599999999999
2024-01-18,Jaipur,Rajasthan,34.2,21.3,27.8,88.0,0.0,17.8,300,Poor,1005.3,29.2,2024,1,18,3,Thursday,12.900000000000002,2446.4
2024-01-18,Lucknow,Uttar Pradesh,25.8,11.8,18.8,60.0,56.2,16.6,200,Moderate,1011.5,11.3,2024,1,18,3,Thursday,14.0,1128.0
2024-01-18,Bhopal,Madhya Pradesh,28.0,15.6,21.8,63.3,0.0,18.5,43,Good,992.5,11.8,2024,1,18,3,Thursday,12.4,1379.94
2024-01-19,Mumbai,Maharashtra,44.1,31.8,37.9,53.0,3.0,17.2,70,Satisfactory,996.5,21.5,2024,1,19,4,Friday,12.3,2008.6999999999998
2024-01-19,Delhi,Delhi,38.2,25.6,31.9,47.2,15.8,8.8,158,Moderate,1016.9,64.3,2024,1,19,4,Friday,12.600000000000001,1505.68
2024-01-19,Bengaluru,Karnataka,29.1,22.9,26.0,70.0,0.0,3.0,130,Moderate,1023.9,80.9,2024,1,19,4,Friday,6.200000000000003,1820.0
2024-01-19,Chennai,Tamil Nadu,44.6,33.6,39.1,67.9,7.5,4.9,109,Moderate,1001.8,93.2,2024,1,19,4,Friday,11.0,2654.8900000000003
2024-01-19,Kolkata,West Bengal,32.4,23.1,27.8,58.6,0.0,4.8,240,Poor,996.9,89.3,2024,1,19,4,Friday,9.299999999999997,1629.0800000000002
2024-01-19,Hyderabad,Telangana,30.7,17.6,24.1,86.0,0.0,19.4,265,Poor,1006.1,85.0,2024,1,19,4,Friday,13.099999999999998,2072.6
2024-01-19,Ahmedabad,Gujarat,40.5,29.0,34.7,41.5,78.9,3.0,265,Poor,995.8,17.5,2024,1,19,4,Friday,11.5,1440.0500000000002
2024-01-19,Jaipur,Rajasthan,41.4,34.2,37.8,62.9,0.0,15.6,215,Poor,1007.8,33.3,2024,1,19,4,Friday,7.199999999999996,2377.62
2024-01-19,Lucknow,Uttar Pradesh,38.8,25.0,31.9,71.4,0.0,2.2,347,Very Poor,998.6,74.0,2024,1,19,4,Friday,13.799999999999997,2277.66
2024-01-19,Bhopal,Madhya Pradesh,27.0,18.0,22.5,82.0,2.1,16.2,282,Poor,996.6,38.8,2024,1,19,4,Friday,9.0,1845.0
2024-01-20,Mumbai,Maharashtra,36.1,31.0,33.6,79.5,0.0,24.0,86,Satisfactory,1002.9,36.1,2024,1,20,5,Saturday,5.100000000000001,2671.2000000000003
2024-01-20,Delhi,Delhi,31.1,17.3,24.2,94.8,3.7,22.4,167,Moderate,1010.8,42.2,2024,1,20,5,Saturday,13.8,2294.16
2024-01-20,Bengaluru,Karnataka,38.9,33.9,36.4,70.3,0.0,15.5,60,Satisfactory,1006.8,66.0,2024,1,20,5,Saturday,5.0,2558.9199999999996
2024-01-20,Chennai,Tamil Nadu,36.6,26.0,31.3,66.4,6.1,8.2,63,Satisfactory,1018.9,52.3,2024,1,20,5,Saturday,10.600000000000001,2078.32
2024-01-20,Kolkata,West Bengal,26.2,17.8,22.0,81.0,0.0,12.1,174,Moderate,995.2,36.2,2024,1,20,5,Saturday,8.399999999999999,1782.0
2024-01-20,Hyderabad,Telangana,26.8,19.6,23.2,68.9,79.9,16.8,283,Poor,1004.7,65.4,2024,1,20,5,Saturday,7.199999999999999,1598.48
2024-01-20,Ahmedabad,Gujarat,27.4,18.3,22.8,84.6,0.0,6.2,48,Good,1002.7,36.8,2024,1,20,5,Saturday,9.099999999999998,1928.8799999999999
2024-01-20,Jaipur,Rajasthan,25.5,12.2,18.8,47.7,30.9,8.0,300,Poor,1005.0,87.9,2024,1,20,5,Saturday,13.3,896.7600000000001
2024-01-20,Lucknow,Uttar Pradesh,28.7,15.7,22.2,59.8,0.0,18.7,266,Poor,1007.4,46.5,2024,1,20,5,Saturday,13.0,1327.56
2024-01-20,Bhopal,Madhya Pradesh,40.3,33.7,37.0,69.7,1.4,24.0,127,Moderate,992.4,10.4,2024,1,20,5,Saturday,6.599999999999994,2578.9
2024-01-21,Mumbai,Maharashtra,30.2,22.8,26.5,88.9,2.6,12.3,191,Moderate,1017.2,11.2,2024,1,21,6,Sunday,7.399999999999999,2355.8500000000004
2024-01-21,Delhi,Delhi,25.7,20.0,22.9,88.9,0.0,10.0,245,Poor,1021.5,7.1,2024,1,21,6,Sunday,5.699999999999999,2035.81
2024-01-21,Bengaluru,Karnataka,44.3,33.7,39.0,90.9,0.0,18.8,242,Poor,1024.3,29.4,2024,1,21,6,Sunday,10.599999999999994,3545.1000000000004
2024-01-21,Chennai,Tamil Nadu,29.0,18.3,23.6,60.2,0.0,4.6,117,Moderate,995.3,26.4,2024,1,21,6,Sunday,10.7,1420.7200000000003
2024-01-21,Kolkata,West Bengal,42.0,31.4,36.7,64.0,1.2,3.6,65,Satisfactory,1014.8,56.6,2024,1,21,6,Sunday,10.600000000000001,2348.8
2024-01-21,Hyderabad,Telangana,34.2,24.3,29.2,40.8,9.5,12.6,209,Poor,1004.4,66.8,2024,1,21,6,Sunday,9.900000000000002,1191.36
2024-01-21,Ahmedabad,Gujarat,26.2,16.1,21.2,82.4,4.6,6.6,142,Moderate,999.1,20.6,2024,1,21,6,Sunday,10.099999999999998,1746.88
2024-01-21,Jaipur,Rajasthan,40.1,29.9,35.0,43.3,71.6,7.5,279,Poor,1005.8,98.6,2024,1,21,6,Sunday,10.200000000000003,1515.5
2024-01-21,Lucknow,Uttar Pradesh,25.5,19.9,22.7,60.2,0.0,4.4,157,Moderate,1013.0,83.1,2024,1,21,6,Sunday,5.600000000000001,1366.54
2024-01-21,Bhopal,Madhya Pradesh,40.5,25.9,33.2,43.2,5.3,15.3,162,Moderate,1012.2,80.8,2024,1,21,6,Sunday,14.600000000000001,1434.2400000000002
2024-01-22,Mumbai,Maharashtra,43.3,33.0,38.1,40.3,0.0,21.7,344,Very Poor,1021.7,31.3,2024,1,22,0,Monday,10.299999999999997,1535.4299999999998
2024-01-22,Delhi,Delhi,27.8,20.8,24.3,42.0,0.0,12.1,313,Very Poor,1011.5,12.9,2024,1,22,0,Monday,7.0,1020.6
2024-01-22,Bengaluru,Karnataka,41.1,31.0,36.0,92.9,4.2,16.6,172,Moderate,995.8,88.8,2024,1,22,0,Monday,10.100000000000001,3344.4
2024-01-22,Chennai,Tamil Nadu,28.2,23.1,25.7,66.4,60.4,3.8,306,Very Poor,1015.6,22.8,2024,1,22,0,Monday,5.099999999999998,1706.48
2024-01-22,Kolkata,West Bengal,41.4,31.0,36.2,76.2,3.2,12.6,296,Poor,1002.5,52.0,2024,1,22,0,Monday,10.399999999999999,2758.4400000000005
2024-01-22,Hyderabad,Telangana,31.7,25.0,28.3,76.3,0.0,5.3,272,Poor,1002.2,47.8,2024,1,22,0,Monday,6.699999999999999,2159.29
2024-01-22,Ahmedabad,Gujarat,38.0,26.8,32.4,52.9,43.0,16.6,140,Moderate,994.4,69.2,2024,1,22,0,Monday,11.2,1713.9599999999998
2024-01-22,Jaipur,Rajasthan,38.7,33.0,35.9,41.4,8.6,8.4,198,Moderate,1012.5,70.9,2024,1,22,0,Monday,5.700000000000003,1486.26
2024-01-22,Lucknow,Uttar Pradesh,31.1,24.0,27.5,32.2,55.7,22.0,246,Poor,1016.8,79.9,2024,1,22,0,Monday,7.100000000000001,885.5000000000001
2024-01-22,Bhopal,Madhya Pradesh,30.2,16.1,23.2,73.6,0.0,12.6,157,Moderate,1020.3,56.9,2024,1,22,0,Monday,14.099999999999998,1707.5199999999998
2024-01-23,Mumbai,Maharashtra,44.5,38.4,41.5,57.5,61.8,8.4,322,Very Poor,1020.0,32.8,2024,1,23,1,Tuesday,6.100000000000001,2386.25
2024-01-23,Delhi,Delhi,40.1,27.0,33.6,31.2,0.0,21.1,74,Satisfactory,999.9,87.9,2024,1,23,1,Tuesday,13.100000000000001,1048.32
2024-01-23,Bengaluru,Karnataka,39.1,28.7,33.9,36.3,0.0,8.9,132,Moderate,1010.9,33.2,2024,1,23,1,Tuesday,10.400000000000002,1230.57
2024-01-23,Chennai,Tamil Nadu,39.9,34.4,37.1,88.7,0.0,22.5,114,Moderate,996.5,12.5,2024,1,23,1,Tuesday,5.5,3290.7700000000004
2024-01-23,Kolkata,West Bengal,40.9,35.5,38.2,67.9,0.0,3.5,75,Satisfactory,1019.1,61.9,2024,1,23,1,Tuesday,5.399999999999999,2593.78
2024-01-23,Hyderabad,Telangana,26.9,12.8,19.8,73.5,0.0,13.9,174,Moderate,1005.1,35.1,2024,1,23,1,Tuesday,14.099999999999998,1455.3
2024-01-23,Ahmedabad,Gujarat,40.5,29.5,35.0,88.0,4.5,15.6,198,Moderate,1014.6,27.6,2024,1,23,1,Tuesday,11.0,3080.0
2024-01-23,Jaipur,Rajasthan,27.1,18.2,22.7,61.7,6.6,19.1,61,Satisfactory,1007.7,65.2,2024,1,23,1,Tuesday,8.900000000000002,1400.59
2024-01-23,Lucknow,Uttar Pradesh,30.1,21.5,25.8,60.7,0.0,24.3,100,Satisfactory,1001.6,50.8,2024,1,23,1,Tuesday,8.600000000000001,1566.0600000000002
2024-01-23,Bhopal,Madhya Pradesh,37.2,29.4,33.3,43.5,0.0,7.0,145,Moderate,991.3,15.3,2024,1,23,1,Tuesday,7.800000000000004,1448.55
2024-01-24,Mumbai,Maharashtra,41.1,30.3,35.7,63.3,0.0,4.0,147,Moderate,1011.6,15.8,2024,1,24,2,Wednesday,10.8,2259.81
2024-01-24,Delhi,Delhi,35.1,21.4,28.3,62.1,0.0,8.3,167,Moderate,1003.8,45.1,2024,1,24,2,Wednesday,13.700000000000003,1757.43
2024-01-24,Bengaluru,Karnataka,43.2,31.0,37.1,69.5,67.7,20.9,55,Satisfactory,990.1,65.5,2024,1,24,2,Wednesday,12.200000000000003,2578.4500000000003
2024-01-24,Chennai,Tamil Nadu,30.2,24.6,27.4,69.2,0.0,12.5,169,Moderate,1002.9,16.5,2024,1,24,2,Wednesday,5.599999999999998,1896.08
2024-01-24,Kolkata,West Bengal,40.0,34.3,37.2,35.2,3.6,17.6,43,Good,1002.7,61.4,2024,1,24,2,Wednesday,5.700000000000003,1309.4400000000003
2024-01-24,Hyderabad,Telangana,37.7,23.6,30.7,69.8,0.0,22.8,84,Satisfactory,992.3,55.7,2024,1,24,2,Wednesday,14.100000000000001,2142.8599999999997
2024-01-24,Ahmedabad,Gujarat,25.2,16.0,20.6,49.2,0.0,4.8,266,Poor,1009.6,37.6,2024,1,24,2,Wednesday,9.2,1013.5200000000001
2024-01-24,Jaipur,Rajasthan,38.0,24.6,31.3,75.0,0.0,9.0,287,Poor,1017.6,47.4,2024,1,24,2,Wednesday,13.399999999999999,2347.5
2024-01-24,Lucknow,Uttar Pradesh,41.4,27.9,34.7,89.6,0.0,10.5,253,Poor,1011.0,72.0,2024,1,24,2,Wednesday,13.5,3109.12
2024-01-24,Bhopal,Madhya Pradesh,32.5,25.8,29.2,58.0,0.0,5.6,237,Poor,990.9,66.4,2024,1,24,2,Wednesday,6.699999999999999,1693.6
2024-01-25,Mumbai,Maharashtra,31.8,26.1,29.0,56.6,3.2,10.4,180,Moderate,997.6,98.9,2024,1,25,3,Thursday,5.699999999999999,1641.4
2024-01-25,Delhi,Delhi,38.8,32.4,35.6,61.6,45.4,10.8,160,Moderate,991.4,7.9,2024,1,25,3,Thursday,6.399999999999999,2192.96
2024-01-25,Bengaluru,Karnataka,28.2,23.0,25.6,79.2,30.2,4.7,315,Very Poor,1023.5,34.8,2024,1,25,3,Thursday,5.199999999999999,2027.5200000000002
2024-01-25,Chennai,Tamil Nadu,37.1,23.8,30.4,94.0,0.0,10.9,87,Satisfactory,1001.9,56.4,2024,1,25,3,Thursday,13.3,2857.6
2024-01-25,Kolkata,West Bengal,36.1,25.7,30.9,79.5,0.0,8.0,146,Moderate,996.8,10.5,2024,1,25,3,Thursday,10.400000000000002,2456.5499999999997
2024-01-25,Hyderabad,Telangana,30.4,15.7,23.1,66.3,0.0,12.2,164,Moderate,1011.9,51.4,2024,1,25,3,Thursday,14.7,1531.53
2024-01-25,Ahmedabad,Gujarat,44.9,31.1,38.0,70.5,0.0,11.1,208,Poor,991.4,50.2,2024,1,25,3,Thursday,13.799999999999997,2679.0
2024-01-25,Jaipur,Rajasthan,29.6,14.9,22.2,89.1,47.3,5.0,286,Poor,1017.7,16.9,2024,1,25,3,Thursday,14.700000000000001,1978.0199999999998
2024-01-25,Lucknow,Uttar Pradesh,30.5,16.7,23.6,91.4,42.4,13.1,156,Moderate,1020.2,60.9,2024,1,25,3,Thursday,13.8,2157.0400000000004
2024-01-25,Bhopal,Madhya Pradesh,30.7,23.7,27.2,79.5,0.0,15.3,166,Moderate,1020.3,98.2,2024,1,25,3,Thursday,7.0,2162.4
2024-01-26,Mumbai,Maharashtra,41.6,28.9,35.2,67.3,0.0,21.6,316,Very Poor,1005.4,85.5,2024,1,26,4,Friday,12.700000000000003,2368.96
2024-01-26,Delhi,Delhi,26.2,12.4,19.3,59.1,53.9,2.4,264,Poor,1006.7,70.3,2024,1,26,4,Friday,13.799999999999999,1140.63
2024-01-26,Bengaluru,Karnataka,38.9,32.5,35.7,49.5,0.0,6.8,349,Very Poor,1023.5,5.8,2024,1,26,4,Friday,6.399999999999999,1767.15
2024-01-26,Chennai,Tamil Nadu,38.5,25.3,31.9,49.2,0.2,19.0,278,Poor,995.0,76.6,2024,1,26,4,Friday,13.2,1569.48
2024-01-26,Kolkata,West Bengal,38.2,25.5,31.8,85.0,0.0,3.8,60,Satisfactory,1004.3,43.7,2024,1,26,4,Friday,12.700000000000003,2703.0
2024-01-26,Hyderabad,Telangana,32.0,25.9,28.9,82.5,15.1,14.0,195,Moderate,1000.5,12.3,2024,1,26,4,Friday,6.100000000000001,2384.25
2024-01-26,Ahmedabad,Gujarat,40.9,28.8,34.9,33.3,0.0,7.3,328,Very Poor,999.8,81.3,2024,1,26,4,Friday,12.099999999999998,1162.1699999999998
2024-01-26,Jaipur,Rajasthan,33.1,19.0,26.1,50.9,4.8,24.5,240,Poor,1011.1,39.0,2024,1,26,4,Friday,14.100000000000001,1328.49
2024-01-26,Lucknow,Uttar Pradesh,27.5,13.6,20.5,62.7,4.5,3.7,261,Poor,1013.9,28.0,2024,1,26,4,Friday,13.9,1285.3500000000001
2024-01-26,Bhopal,Madhya Pradesh,41.5,28.4,34.9,65.9,5.2,8.2,81,Satisfactory,1007.4,32.0,2024,1,26,4,Friday,13.100000000000001,2299.9100000000003
2024-01-27,Mumbai,Maharashtra,37.6,32.0,34.8,78.7,0.0,3.1,59,Satisfactory,999.7,72.2,2024,1,27,5,Saturday,5.600000000000001,2738.7599999999998
2024-01-27,Delhi,Delhi,41.8,36.7,39.3,46.0,0.0,10.3,137,Moderate,999.5,85.1,2024,1,27,5,Saturday,5.099999999999994,1807.8
2024-01-27,Bengaluru,Karnataka,40.8,26.9,33.8,58.2,36.4,4.1,160,Moderate,1014.0,51.9,2024,1,27,5,Saturday,13.899999999999999,1967.1599999999999
2024-01-27,Chennai,Tamil Nadu,37.7,25.6,31.6,30.3,1.8,24.2,257,Poor,1016.6,95.3,2024,1,27,5,Saturday,12.100000000000001,957.48
2024-01-27,Kolkata,West Bengal,31.0,24.9,27.9,80.8,0.0,24.0,181,Moderate,1007.5,46.1,2024,1,27,5,Saturday,6.100000000000001,2254.3199999999997
2024-01-27,Hyderabad,Telangana,29.2,20.5,24.8,54.0,0.0,20.9,243,Poor,1019.8,25.1,2024,1,27,5,Saturday,8.7,1339.2
2024-01-27,Ahmedabad,Gujarat,34.4,20.6,27.5,44.0,0.0,5.1,137,Moderate,1012.8,75.2,2024,1,27,5,Saturday,13.799999999999997,1210.0
2024-01-27,Jaipur,Rajasthan,37.9,28.9,33.4,76.4,0.0,10.5,199,Moderate,992.0,15.6,2024,1,27,5,Saturday,9.0,2551.76
2024-01-27,Lucknow,Uttar Pradesh,30.4,17.0,23.7,31.0,0.0,4.9,165,Moderate,1004.5,51.8,2024,1,27,5,Saturday,13.399999999999999,734.6999999999999
2024-01-27,Bhopal,Madhya Pradesh,35.6,24.7,30.1,30.6,0.0,17.6,279,Poor,1000.9,78.5,2024,1,27,5,Saturday,10.900000000000002,921.0600000000001
2024-01-28,Mumbai,Maharashtra,35.4,20.7,28.0,38.2,0.3,4.8,130,Moderate,999.3,6.7,2024,1,28,6,Sunday,14.7,1069.6000000000001
2024-01-28,Delhi,Delhi,40.5,30.3,35.4,52.6,0.0,16.9,47,Good,1024.1,85.5,2024,1,28,6,Sunday,10.2,1862.04
2024-01-28,Bengaluru,Karnataka,43.0,30.1,36.6,80.7,0.0,3.5,190,Moderate,998.0,28.4,2024,1,28,6,Sunday,12.899999999999999,2953.6200000000003
2024-01-28,Chennai,Tamil Nadu,39.9,30.2,35.1,33.8,9.6,24.8,63,Satisfactory,1009.1,96.5,2024,1,28,6,Sunday,9.7,1186.3799999999999
2024-01-28,Kolkata,West Bengal,32.3,25.1,28.7,42.7,1.5,15.3,237,Poor,995.1,82.1,2024,1,28,6,Sunday,7.199999999999996,1225.49
2024-01-28,Hyderabad,Telangana,32.8,21.0,26.9,46.9,0.0,12.8,59,Satisfactory,1021.2,72.2,2024,1,28,6,Sunday,11.799999999999997,1261.61
2024-01-28,Ahmedabad,Gujarat,27.9,22.9,25.4,71.0,19.4,14.2,250,Poor,998.5,52.6,2024,1,28,6,Sunday,5.0,1803.3999999999999
2024-01-28,Jaipur,Rajasthan,26.5,18.8,22.7,82.5,0.0,3.0,104,Moderate,995.8,47.3,2024,1,28,6,Sunday,7.699999999999999,1872.75
2024-01-28,Lucknow,Uttar Pradesh,26.0,12.6,19.3,93.8,0.0,24.1,348,Very Poor,996.9,95.4,2024,1,28,6,Sunday,13.4,1810.34
2024-01-28,Bhopal,Madhya Pradesh,39.2,24.4,31.8,67.0,0.0,3.7,98,Satisfactory,1011.8,98.2,2024,1,28,6,Sunday,14.800000000000004,2130.6
2024-01-29,Mumbai,Maharashtra,40.9,26.8,33.8,91.3,46.5,19.4,262,Poor,995.7,50.3,2024,1,29,0,Monday,14.099999999999998,3085.9399999999996
2024-01-29,Delhi,Delhi,29.9,18.5,24.2,73.3,1.7,13.5,150,Moderate,990.4,5.9,2024,1,29,0,Monday,11.399999999999999,1773.86
2024-01-29,Bengaluru,Karnataka,43.5,36.2,39.9,71.2,2.3,18.8,49,Good,993.3,45.7,2024,1,29,0,Monday,7.299999999999997,2840.88
2024-01-29,Chennai,Tamil Nadu,34.6,23.0,28.8,37.7,37.8,24.8,155,Moderate,991.6,77.3,2024,1,29,0,Monday,11.600000000000001,1085.7600000000002
2024-01-29,Kolkata,West Bengal,32.8,20.3,26.6,89.7,0.0,20.1,151,Moderate,998.8,58.6,2024,1,29,0,Monday,12.499999999999996,2386.02
2024-01-29,Hyderabad,Telangana,38.1,30.7,34.4,42.5,0.0,7.1,94,Satisfactory,991.4,8.4,2024,1,29,0,Monday,7.400000000000002,1462.0
2024-01-29,Ahmedabad,Gujarat,42.3,34.5,38.4,91.8,0.0,13.9,149,Moderate,1016.6,31.8,2024,1,29,0,Monday,7.799999999999997,3525.12
2024-01-29,Jaipur,Rajasthan,42.9,28.4,35.6,88.0,0.0,13.4,97,Satisfactory,997.2,61.2,2024,1,29,0,Monday,14.5,3132.8
2024-01-29,Lucknow,Uttar Pradesh,31.6,18.1,24.9,43.5,14.8,13.7,299,Poor,1004.3,82.0,2024,1,29,0,Monday,13.5,1083.1499999999999
2024-01-29,Bhopal,Madhya Pradesh,31.6,19.7,25.7,80.1,20.6,14.4,51,Satisfactory,999.9,45.4,2024,1,29,0,Monday,11.900000000000002,2058.5699999999997
2024-01-30,Mumbai,Maharashtra,27.6,14.9,21.2,30.0,0.0,24.4,134,Moderate,997.9,33.9,2024,1,30,1,Tuesday,12.700000000000001,636.0
2024-01-30,Delhi,Delhi,29.6,24.6,27.1,77.4,9.7,19.1,133,Moderate,1019.7,45.1,2024,1,30,1,Tuesday,5.0,2097.5400000000004
2024-01-30,Bengaluru,Karnataka,31.5,19.4,25.4,83.1,36.0,20.6,161,Moderate,1024.5,76.7,2024,1,30,1,Tuesday,12.100000000000001,2110.74
2024-01-30,Chennai,Tamil Nadu,36.8,25.2,31.0,35.1,0.0,20.0,53,Satisfactory,1010.4,95.5,2024,1,30,1,Tuesday,11.599999999999998,1088.1000000000001
2024-01-30,Kolkata,West Bengal,30.3,19.3,24.8,49.3,0.0,13.8,329,Very Poor,1007.8,40.1,2024,1,30,1,Tuesday,11.0,1222.6399999999999
2024-01-30,Hyderabad,Telangana,41.6,29.6,35.6,76.4,4.7,18.8,290,Poor,1020.2,31.0,2024,1,30,1,Tuesday,12.0,2719.84
2024-01-30,Ahmedabad,Gujarat,28.9,20.5,24.7,51.8,9.8,18.7,193,Moderate,1009.7,95.0,2024,1,30,1,Tuesday,8.399999999999999,1279.4599999999998
2024-01-30,Jaipur,Rajasthan,32.6,26.0,29.3,81.1,0.0,21.3,340,Very Poor,990.4,71.9,2024,1,30,1,Tuesday,6.600000000000001,2376.23
2024-01-30,Lucknow,Uttar Pradesh,33.8,26.4,30.1,75.8,48.3,3.2,307,Very Poor,1007.7,73.3,2024,1,30,1,Tuesday,7.399999999999999,2281.58
2024-01-30,Bhopal,Madhya Pradesh,28.6,15.6,22.1,65.9,19.2,5.6,310,Very Poor,1000.8,32.6,2024,1,30,1,Tuesday,13.000000000000002,1456.3900000000003
2024-01-31,Mumbai,Maharashtra,38.5,25.5,32.0,46.3,6.3,22.8,56,Satisfactory,990.4,69.0,2024,1,31,2,Wednesday,13.0,1481.6
2024-01-31,Delhi,Delhi,36.0,28.1,32.0,49.9,0.0,18.9,282,Poor,1004.2,11.5,2024,1,31,2,Wednesday,7.899999999999999,1596.8
2024-01-31,Bengaluru,Karnataka,30.7,21.4,26.1,74.6,0.0,23.7,236,Poor,1012.5,68.8,2024,1,31,2,Wednesday,9.3,1947.06
2024-01-31,Chennai,Tamil Nadu,29.0,19.8,24.4,78.8,0.0,11.9,200,Moderate,1024.3,11.4,2024,1,31,2,Wednesday,9.2,1922.7199999999998
2024-01-31,Kolkata,West Bengal,28.6,13.9,21.2,37.4,4.1,11.7,121,Moderate,1002.1,42.8,2024,1,31,2,Wednesday,14.700000000000001,792.88
2024-01-31,Hyderabad,Telangana,29.1,19.3,24.2,47.5,56.0,15.9,334,Very Poor,992.7,12.2,2024,1,31,2,Wednesday,9.8,1149.5
2024-01-31,Ahmedabad,Gujarat,30.9,25.0,28.0,68.9,0.0,2.3,249,Poor,1023.8,28.8,2024,1,31,2,Wednesday,5.899999999999999,1929.2000000000003
2024-01-31,Jaipur,Rajasthan,39.1,28.0,33.6,50.3,51.8,23.8,332,Very Poor,993.7,19.7,2024,1,31,2,Wednesday,11.100000000000001,1690.08
2024-01-31,Lucknow,Uttar Pradesh,39.7,25.9,32.8,43.2,5.9,11.4,118,Moderate,990.5,60.4,2024,1,31,2,Wednesday,13.800000000000004,1416.96
2024-01-31,Bhopal,Madhya Pradesh,34.0,19.4,26.7,55.9,8.4,24.5,174,Moderate,993.6,5.8,2024,1,31,2,Wednesday,14.600000000000001,1492.53
2024-02-01,Mumbai,Maharashtra,26.9,14.4,20.6,89.4,0.0,18.6,230,Poor,990.3,61.0,2024,2,1,3,Thursday,12.499999999999998,1841.6400000000003
2024-02-01,Delhi,Delhi,37.8,30.3,34.0,76.4,23.9,19.0,106,Moderate,990.5,28.6,2024,2,1,3,Thursday,7.4999999999999964,2597.6000000000004
2024-02-01,Bengaluru,Karnataka,30.4,22.9,26.7,34.1,4.6,17.5,299,Poor,992.8,95.4,2024,2,1,3,Thursday,7.5,910.47
2024-02-01,Chennai,Tamil Nadu,41.1,27.9,34.5,90.6,5.5,19.1,61,Satisfactory,1015.8,54.5,2024,2,1,3,Thursday,13.200000000000003,3125.7
2024-02-01,Kolkata,West Bengal,32.4,18.2,25.3,68.0,0.0,22.6,180,Moderate,1013.3,79.8,2024,2,1,3,Thursday,14.2,1720.4
